ID	Timestamp	Product	Type	Event	Status	Resource
20935	2019/04/18 11:56:09.4626	.MUs.Robot:154	Robot	Transport	In progress	.MUs.AGV:1
20936	2019/04/18 11:56:09.4626	.MUs.Robot:217	Robot	Transport	Start	.Models.JobShop.Sawing.Output
20937	2019/04/18 11:56:09.4626	.MUs.Robot:217	Robot	Transport	Waiting	.Models.JobShop.Sawing.Output
20938	2019/04/18 11:56:09.4626	.MUs.Robot:218	Robot	Sawing	In progress	.Models.JobShop.Sawing.Machine
20939	2019/04/18 11:56:18.7115	.MUs.Console:197	Console	Drilling	Complete	.Models.JobShop.Drilling.Machine
20940	2019/04/18 11:56:18.7115	.MUs.Console:197	Console	Transport	Start	.Models.JobShop.Drilling.Output
20941	2019/04/18 11:56:18.7115	.MUs.Console:197	Console	Transport	Waiting	.Models.JobShop.Drilling.Output
20942	2019/04/18 11:56:18.7115	.MUs.Console:196	Console	Drilling	In progress	.Models.JobShop.Drilling.Machine
20943	2019/04/18 11:56:21.0419	.MUs.Helicopter:199	Helicopter	Transport	Complete	.MUs.AGV:4
20944	2019/04/18 11:56:21.0419	.MUs.Helicopter:199	Helicopter	Sawing	Start	.Models.JobShop.Sawing.Input
20945	2019/04/18 11:56:21.0419	.MUs.Helicopter:199	Helicopter	Sawing	Waiting	.Models.JobShop.Sawing.Input
20946	2019/04/18 11:56:40.0758	.MUs.Helicopter:228	Helicopter	Arrival	Start	.Models.JobShop.Source
20947	2019/04/18 11:56:40.0758	.MUs.Helicopter:228	Helicopter	Arrival	Complete	.Models.JobShop.Source
20948	2019/04/18 11:56:40.0758	.MUs.Helicopter:228	Helicopter	Transport	Start	.Models.JobShop.Buffer
20949	2019/04/18 11:56:40.0758	.MUs.Helicopter:228	Helicopter	Transport	Waiting	.Models.JobShop.Buffer
20950	2019/04/18 11:56:42.0419	.MUs.Helicopter:184	Helicopter	Transport	In progress	.MUs.AGV:2
20951	2019/04/18 11:56:45.8201	.MUs.Console:213	Console	Painting	Complete	.Models.JobShop.Painting.Machine
20952	2019/04/18 11:56:45.8201	.MUs.Console:213	Console	Transport	Start	.Models.JobShop.Painting.Output
20953	2019/04/18 11:56:45.8201	.MUs.Console:213	Console	Transport	Waiting	.Models.JobShop.Painting.Output
20954	2019/04/18 11:56:50.2334	.MUs.Helicopter:215	Helicopter	Transport	Complete	.MUs.AGV:3
20955	2019/04/18 11:56:50.2334	.MUs.Helicopter:215	Helicopter	Welding	Start	.Models.JobShop.Welding.Input
20956	2019/04/18 11:56:50.2334	.MUs.Helicopter:215	Helicopter	Welding	Waiting	.Models.JobShop.Welding.Input
20957	2019/04/18 11:56:50.2334	.MUs.Helicopter:215	Helicopter	Welding	In progress	.Models.JobShop.Welding.Machine
20958	2019/04/18 11:56:59.4631	.MUs.Robot:154	Robot	Transport	Complete	.MUs.AGV:1
20959	2019/04/18 11:56:59.4631	.MUs.Robot:154	Robot	Drain	Start	.Models.JobShop.Drain
20960	2019/04/18 11:56:59.4631	.MUs.Robot:154	Robot	Drain	Complete	.Models.JobShop.Drain
20961	2019/04/18 11:57:08.4631	.MUs.Robot:155	Robot	Transport	In progress	.MUs.AGV:4
20962	2019/04/18 11:57:09.4631	.MUs.Robot:219	Robot	Transport	In progress	.MUs.AGV:3
20963	2019/04/18 11:57:12.0419	.MUs.Helicopter:184	Helicopter	Transport	Complete	.MUs.AGV:2
20964	2019/04/18 11:57:12.0419	.MUs.Helicopter:184	Helicopter	Painting	Start	.Models.JobShop.Painting.Input
20965	2019/04/18 11:57:12.0419	.MUs.Helicopter:184	Helicopter	Painting	Waiting	.Models.JobShop.Painting.Input
20966	2019/04/18 11:57:12.0419	.MUs.Helicopter:184	Helicopter	Painting	In progress	.Models.JobShop.Painting.Machine
20967	2019/04/18 11:57:19.4636	.MUs.Robot:219	Robot	Transport	Complete	.MUs.AGV:3
20968	2019/04/18 11:57:19.4636	.MUs.Robot:219	Robot	Sawing	Start	.Models.JobShop.Sawing.Input
20969	2019/04/18 11:57:19.4636	.MUs.Robot:219	Robot	Sawing	Waiting	.Models.JobShop.Sawing.Input
20970	2019/04/18 11:57:21.0419	.MUs.Robot:172	Robot	Transport	In progress	.MUs.AGV:1
20971	2019/04/18 11:57:21.0822	.MUs.Robot:218	Robot	Sawing	Complete	.Models.JobShop.Sawing.Machine
20972	2019/04/18 11:57:21.0822	.MUs.Robot:218	Robot	Transport	Start	.Models.JobShop.Sawing.Output
20973	2019/04/18 11:57:21.0822	.MUs.Robot:218	Robot	Transport	Waiting	.Models.JobShop.Sawing.Output
20974	2019/04/18 11:57:21.0822	.MUs.Helicopter:199	Helicopter	Sawing	In progress	.Models.JobShop.Sawing.Machine
20975	2019/04/18 11:57:30.1099	.MUs.Console:196	Console	Drilling	Complete	.Models.JobShop.Drilling.Machine
20976	2019/04/18 11:57:30.1099	.MUs.Console:196	Console	Transport	Start	.Models.JobShop.Drilling.Output
20977	2019/04/18 11:57:30.1099	.MUs.Console:196	Console	Transport	Waiting	.Models.JobShop.Drilling.Output
20978	2019/04/18 11:57:31.4758	.MUs.Console:250	Console	Arrival	Start	.Models.JobShop.Source
20979	2019/04/18 11:57:31.4758	.MUs.Console:250	Console	Arrival	Complete	.Models.JobShop.Source
20980	2019/04/18 11:57:31.4758	.MUs.Console:250	Console	Transport	Start	.Models.JobShop.Buffer
20981	2019/04/18 11:57:31.4758	.MUs.Console:250	Console	Transport	Waiting	.Models.JobShop.Buffer
20982	2019/04/18 11:57:58.4636	.MUs.Robot:155	Robot	Transport	Complete	.MUs.AGV:4
20983	2019/04/18 11:57:58.4636	.MUs.Robot:155	Robot	Drain	Start	.Models.JobShop.Drain
20984	2019/04/18 11:57:58.4636	.MUs.Robot:155	Robot	Drain	Complete	.Models.JobShop.Drain
20985	2019/04/18 11:57:58.6488	.MUs.Helicopter:184	Helicopter	Painting	Complete	.Models.JobShop.Painting.Machine
20986	2019/04/18 11:57:58.6488	.MUs.Helicopter:184	Helicopter	Transport	Start	.Models.JobShop.Painting.Output
20987	2019/04/18 11:57:58.6488	.MUs.Helicopter:184	Helicopter	Transport	Waiting	.Models.JobShop.Painting.Output
20988	2019/04/18 11:57:59.4641	.MUs.Console:184	Console	Transport	In progress	.MUs.AGV:2
20989	2019/04/18 11:58:01.6941	.MUs.Helicopter:215	Helicopter	Welding	Complete	.Models.JobShop.Welding.Machine
20990	2019/04/18 11:58:01.6941	.MUs.Helicopter:215	Helicopter	Transport	Start	.Models.JobShop.Welding.Output
20991	2019/04/18 11:58:01.6941	.MUs.Helicopter:215	Helicopter	Transport	Waiting	.Models.JobShop.Welding.Output
20992	2019/04/18 11:58:09.4572	.MUs.Helicopter:199	Helicopter	Sawing	Complete	.Models.JobShop.Sawing.Machine
20993	2019/04/18 11:58:09.4572	.MUs.Helicopter:199	Helicopter	Transport	Start	.Models.JobShop.Sawing.Output
20994	2019/04/18 11:58:09.4572	.MUs.Helicopter:199	Helicopter	Transport	Waiting	.Models.JobShop.Sawing.Output
20995	2019/04/18 11:58:09.4572	.MUs.Robot:219	Robot	Sawing	In progress	.Models.JobShop.Sawing.Machine
20996	2019/04/18 11:58:09.4641	.MUs.Console:184	Console	Transport	Complete	.MUs.AGV:2
20997	2019/04/18 11:58:09.4641	.MUs.Console:184	Console	Drain	Start	.Models.JobShop.Drain
20998	2019/04/18 11:58:09.4641	.MUs.Console:184	Console	Drain	Complete	.Models.JobShop.Drain
20999	2019/04/18 11:58:11.0424	.MUs.Robot:172	Robot	Transport	Complete	.MUs.AGV:1
21000	2019/04/18 11:58:11.0424	.MUs.Robot:172	Robot	Painting	Start	.Models.JobShop.Painting.Input
21001	2019/04/18 11:58:11.0424	.MUs.Robot:172	Robot	Painting	Waiting	.Models.JobShop.Painting.Input
21002	2019/04/18 11:58:11.0424	.MUs.Robot:172	Robot	Painting	In progress	.Models.JobShop.Painting.Machine
21003	2019/04/18 11:58:11.0822	.MUs.Console:232	Console	Transport	In progress	.MUs.AGV:3
21004	2019/04/18 11:58:18.6488	.MUs.Console:214	Console	Transport	In progress	.MUs.AGV:4
21005	2019/04/18 11:58:54.2684	.MUs.Console:251	Console	Arrival	Start	.Models.JobShop.Source
21006	2019/04/18 11:58:54.2684	.MUs.Console:251	Console	Arrival	Complete	.Models.JobShop.Source
21007	2019/04/18 11:58:54.2684	.MUs.Console:251	Console	Transport	Start	.Models.JobShop.Buffer
21008	2019/04/18 11:58:54.2684	.MUs.Console:251	Console	Transport	Waiting	.Models.JobShop.Buffer
21009	2019/04/18 11:59:00.2678	.MUs.Robot:219	Robot	Sawing	Complete	.Models.JobShop.Sawing.Machine
21010	2019/04/18 11:59:00.2678	.MUs.Robot:219	Robot	Transport	Start	.Models.JobShop.Sawing.Output
21011	2019/04/18 11:59:00.2678	.MUs.Robot:219	Robot	Transport	Waiting	.Models.JobShop.Sawing.Output
21012	2019/04/18 11:59:01.0429	.MUs.Robot:183	Robot	Transport	In progress	.MUs.AGV:2
21013	2019/04/18 11:59:01.0827	.MUs.Console:232	Console	Transport	Complete	.MUs.AGV:3
21014	2019/04/18 11:59:01.0827	.MUs.Console:232	Console	Welding	Start	.Models.JobShop.Welding.Input
21015	2019/04/18 11:59:01.0827	.MUs.Console:232	Console	Welding	Waiting	.Models.JobShop.Welding.Input
21016	2019/04/18 11:59:01.0827	.MUs.Console:232	Console	Welding	In progress	.Models.JobShop.Welding.Machine
21017	2019/04/18 11:59:08.6493	.MUs.Console:214	Console	Transport	Complete	.MUs.AGV:4
21018	2019/04/18 11:59:08.6493	.MUs.Console:214	Console	Painting	Start	.Models.JobShop.Painting.Input
21019	2019/04/18 11:59:08.6493	.MUs.Console:214	Console	Painting	Waiting	.Models.JobShop.Painting.Input
21020	2019/04/18 11:59:18.6493	.MUs.Console:233	Console	Transport	In progress	.MUs.AGV:3
21021	2019/04/18 11:59:20.0429	.MUs.Console:198	Console	Transport	In progress	.MUs.AGV:1
21022	2019/04/18 11:59:30.9276	.MUs.Helicopter:229	Helicopter	Arrival	Start	.Models.JobShop.Source
21023	2019/04/18 11:59:30.9276	.MUs.Helicopter:229	Helicopter	Arrival	Complete	.Models.JobShop.Source
21024	2019/04/18 11:59:30.9276	.MUs.Helicopter:229	Helicopter	Transport	Start	.Models.JobShop.Buffer
21025	2019/04/18 11:59:30.9276	.MUs.Helicopter:229	Helicopter	Transport	Waiting	.Models.JobShop.Buffer
21026	2019/04/18 11:59:31.0429	.MUs.Robot:183	Robot	Transport	Complete	.MUs.AGV:2
21027	2019/04/18 11:59:31.0429	.MUs.Robot:183	Robot	Welding	Start	.Models.JobShop.Welding.Input
21028	2019/04/18 11:59:31.0429	.MUs.Robot:183	Robot	Welding	Waiting	.Models.JobShop.Welding.Input
21029	2019/04/18 11:59:35.6028	.MUs.Robot:172	Robot	Painting	Complete	.Models.JobShop.Painting.Machine
21030	2019/04/18 11:59:35.6028	.MUs.Robot:172	Robot	Transport	Start	.Models.JobShop.Painting.Output
21031	2019/04/18 11:59:35.6028	.MUs.Robot:172	Robot	Transport	Waiting	.Models.JobShop.Painting.Output
21032	2019/04/18 11:59:35.6028	.MUs.Console:214	Console	Painting	In progress	.Models.JobShop.Painting.Machine
21033	2019/04/18 11:59:52.6584	.MUs.Console:232	Console	Welding	Complete	.Models.JobShop.Welding.Machine
21034	2019/04/18 11:59:52.6584	.MUs.Console:232	Console	Transport	Start	.Models.JobShop.Welding.Output
21035	2019/04/18 11:59:52.6584	.MUs.Console:232	Console	Transport	Waiting	.Models.JobShop.Welding.Output
21036	2019/04/18 11:59:52.6584	.MUs.Robot:183	Robot	Welding	In progress	.Models.JobShop.Welding.Machine
21037	2019/04/18 12:00:00.0434	.MUs.Console:198	Console	Transport	Complete	.MUs.AGV:1
21038	2019/04/18 12:00:00.0434	.MUs.Console:198	Console	Drilling	Start	.Models.JobShop.Drilling.Input
21039	2019/04/18 12:00:00.0434	.MUs.Console:198	Console	Drilling	Waiting	.Models.JobShop.Drilling.Input
21040	2019/04/18 12:00:00.0434	.MUs.Console:198	Console	Drilling	In progress	.Models.JobShop.Drilling.Machine
21041	2019/04/18 12:00:08.6498	.MUs.Console:233	Console	Transport	Complete	.MUs.AGV:3
21042	2019/04/18 12:00:08.6498	.MUs.Console:233	Console	Welding	Start	.Models.JobShop.Welding.Input
21043	2019/04/18 12:00:08.6498	.MUs.Console:233	Console	Welding	Waiting	.Models.JobShop.Welding.Input
21044	2019/04/18 12:00:23.1449	.MUs.Helicopter:230	Helicopter	Arrival	Start	.Models.JobShop.Source
21045	2019/04/18 12:00:23.1449	.MUs.Helicopter:230	Helicopter	Arrival	Complete	.Models.JobShop.Source
21046	2019/04/18 12:00:23.1449	.MUs.Helicopter:230	Helicopter	Transport	Start	.Models.JobShop.Buffer
21047	2019/04/18 12:00:23.1449	.MUs.Helicopter:230	Helicopter	Transport	Waiting	.Models.JobShop.Buffer
21048	2019/04/18 12:00:24.6033	.MUs.Robot:156	Robot	Transport	In progress	.MUs.AGV:1
21049	2019/04/18 12:00:25.6033	.MUs.Console:199	Console	Transport	In progress	.MUs.AGV:2
21050	2019/04/18 12:00:29.0434	.MUs.Console:215	Console	Transport	In progress	.MUs.AGV:4
21051	2019/04/18 12:00:33.1449	.MUs.Console:234	Console	Transport	In progress	.MUs.AGV:3
21052	2019/04/18 12:00:36.7463	.MUs.Robot:183	Robot	Welding	Complete	.Models.JobShop.Welding.Machine
21053	2019/04/18 12:00:36.7463	.MUs.Robot:183	Robot	Transport	Start	.Models.JobShop.Welding.Output
21054	2019/04/18 12:00:36.7463	.MUs.Robot:183	Robot	Transport	Waiting	.Models.JobShop.Welding.Output
21055	2019/04/18 12:00:36.7463	.MUs.Console:233	Console	Welding	In progress	.Models.JobShop.Welding.Machine
21056	2019/04/18 12:00:51.7192	.MUs.Console:252	Console	Arrival	Start	.Models.JobShop.Source
21057	2019/04/18 12:00:51.7192	.MUs.Console:252	Console	Arrival	Complete	.Models.JobShop.Source
21058	2019/04/18 12:00:51.7192	.MUs.Console:252	Console	Transport	Start	.Models.JobShop.Buffer
21059	2019/04/18 12:00:51.7192	.MUs.Console:252	Console	Transport	Waiting	.Models.JobShop.Buffer
21060	2019/04/18 12:00:53.4849	.MUs.Console:214	Console	Painting	Complete	.Models.JobShop.Painting.Machine
21061	2019/04/18 12:00:53.4849	.MUs.Console:214	Console	Transport	Start	.Models.JobShop.Painting.Output
21062	2019/04/18 12:00:53.4849	.MUs.Console:214	Console	Transport	Waiting	.Models.JobShop.Painting.Output
21063	2019/04/18 12:01:03.1940	.MUs.Console:198	Console	Drilling	Complete	.Models.JobShop.Drilling.Machine
21064	2019/04/18 12:01:03.1940	.MUs.Console:198	Console	Transport	Start	.Models.JobShop.Drilling.Output
21065	2019/04/18 12:01:03.1940	.MUs.Console:198	Console	Transport	Waiting	.Models.JobShop.Drilling.Output
21066	2019/04/18 12:01:05.6038	.MUs.Console:199	Console	Transport	Complete	.MUs.AGV:2
21067	2019/04/18 12:01:05.6038	.MUs.Console:199	Console	Drilling	Start	.Models.JobShop.Drilling.Input
21068	2019/04/18 12:01:05.6038	.MUs.Console:199	Console	Drilling	Waiting	.Models.JobShop.Drilling.Input
21069	2019/04/18 12:01:05.6038	.MUs.Console:199	Console	Drilling	In progress	.Models.JobShop.Drilling.Machine
21070	2019/04/18 12:01:14.6038	.MUs.Robot:156	Robot	Transport	Complete	.MUs.AGV:1
21071	2019/04/18 12:01:14.6038	.MUs.Robot:156	Robot	Drain	Start	.Models.JobShop.Drain
21072	2019/04/18 12:01:14.6038	.MUs.Robot:156	Robot	Drain	Complete	.Models.JobShop.Drain
21073	2019/04/18 12:01:19.0439	.MUs.Console:215	Console	Transport	Complete	.MUs.AGV:4
21074	2019/04/18 12:01:19.0439	.MUs.Console:215	Console	Painting	Start	.Models.JobShop.Painting.Input
21075	2019/04/18 12:01:19.0439	.MUs.Console:215	Console	Painting	Waiting	.Models.JobShop.Painting.Input
21076	2019/04/18 12:01:19.0439	.MUs.Console:215	Console	Painting	In progress	.Models.JobShop.Painting.Machine
21077	2019/04/18 12:01:23.1454	.MUs.Console:234	Console	Transport	Complete	.MUs.AGV:3
21078	2019/04/18 12:01:23.1454	.MUs.Console:234	Console	Welding	Start	.Models.JobShop.Welding.Input
21079	2019/04/18 12:01:23.1454	.MUs.Console:234	Console	Welding	Waiting	.Models.JobShop.Welding.Input
21080	2019/04/18 12:01:29.0439	.MUs.Console:200	Console	Transport	In progress	.MUs.AGV:1
21081	2019/04/18 12:01:43.1454	.MUs.Helicopter:216	Helicopter	Transport	In progress	.MUs.AGV:4
21082	2019/04/18 12:01:44.6038	.MUs.Console:216	Console	Transport	In progress	.MUs.AGV:2
21083	2019/04/18 12:01:47.8112	.MUs.Console:253	Console	Arrival	Start	.Models.JobShop.Source
21084	2019/04/18 12:01:47.8112	.MUs.Console:253	Console	Arrival	Complete	.Models.JobShop.Source
21085	2019/04/18 12:01:47.8112	.MUs.Console:253	Console	Transport	Start	.Models.JobShop.Buffer
21086	2019/04/18 12:01:47.8112	.MUs.Console:253	Console	Transport	Waiting	.Models.JobShop.Buffer
21087	2019/04/18 12:01:57.1045	.MUs.Console:233	Console	Welding	Complete	.Models.JobShop.Welding.Machine
21088	2019/04/18 12:01:57.1045	.MUs.Console:233	Console	Transport	Start	.Models.JobShop.Welding.Output
21089	2019/04/18 12:01:57.1045	.MUs.Console:233	Console	Transport	Waiting	.Models.JobShop.Welding.Output
21090	2019/04/18 12:01:57.1045	.MUs.Console:234	Console	Welding	In progress	.Models.JobShop.Welding.Machine
21091	2019/04/18 12:02:09.0444	.MUs.Console:200	Console	Transport	Complete	.MUs.AGV:1
21092	2019/04/18 12:02:09.0444	.MUs.Console:200	Console	Drilling	Start	.Models.JobShop.Drilling.Input
21093	2019/04/18 12:02:09.0444	.MUs.Console:200	Console	Drilling	Waiting	.Models.JobShop.Drilling.Input
21094	2019/04/18 12:02:11.4100	.MUs.Console:199	Console	Drilling	Complete	.Models.JobShop.Drilling.Machine
21095	2019/04/18 12:02:11.4100	.MUs.Console:199	Console	Transport	Start	.Models.JobShop.Drilling.Output
21096	2019/04/18 12:02:11.4100	.MUs.Console:199	Console	Transport	Waiting	.Models.JobShop.Drilling.Output
21097	2019/04/18 12:02:11.4100	.MUs.Console:200	Console	Drilling	In progress	.Models.JobShop.Drilling.Machine
21098	2019/04/18 12:02:26.1334	.MUs.Console:215	Console	Painting	Complete	.Models.JobShop.Painting.Machine
21099	2019/04/18 12:02:26.1334	.MUs.Console:215	Console	Transport	Start	.Models.JobShop.Painting.Output
21100	2019/04/18 12:02:26.1334	.MUs.Console:215	Console	Transport	Waiting	.Models.JobShop.Painting.Output
21101	2019/04/18 12:02:32.1459	.MUs.Console:217	Console	Transport	In progress	.MUs.AGV:3
21102	2019/04/18 12:02:33.1459	.MUs.Helicopter:216	Helicopter	Transport	Complete	.MUs.AGV:4
21103	2019/04/18 12:02:33.1459	.MUs.Helicopter:216	Helicopter	Welding	Start	.Models.JobShop.Welding.Input
21104	2019/04/18 12:02:33.1459	.MUs.Helicopter:216	Helicopter	Welding	Waiting	.Models.JobShop.Welding.Input
21105	2019/04/18 12:02:34.6043	.MUs.Console:216	Console	Transport	Complete	.MUs.AGV:2
21106	2019/04/18 12:02:34.6043	.MUs.Console:216	Console	Painting	Start	.Models.JobShop.Painting.Input
21107	2019/04/18 12:02:34.6043	.MUs.Console:216	Console	Painting	Waiting	.Models.JobShop.Painting.Input
21108	2019/04/18 12:02:34.6043	.MUs.Console:216	Console	Painting	In progress	.Models.JobShop.Painting.Machine
21109	2019/04/18 12:02:46.9764	.MUs.Console:200	Console	Drilling	Complete	.Models.JobShop.Drilling.Machine
21110	2019/04/18 12:02:46.9764	.MUs.Console:200	Console	Transport	Start	.Models.JobShop.Drilling.Output
21111	2019/04/18 12:02:46.9764	.MUs.Console:200	Console	Transport	Waiting	.Models.JobShop.Drilling.Output
21112	2019/04/18 12:02:51.5797	.MUs.Helicopter:231	Helicopter	Arrival	Start	.Models.JobShop.Source
21113	2019/04/18 12:02:51.5797	.MUs.Helicopter:231	Helicopter	Arrival	Complete	.Models.JobShop.Source
21114	2019/04/18 12:02:51.5797	.MUs.Helicopter:231	Helicopter	Transport	Start	.Models.JobShop.Buffer
21115	2019/04/18 12:02:51.5797	.MUs.Helicopter:231	Helicopter	Transport	Waiting	.Models.JobShop.Buffer
21116	2019/04/18 12:02:51.9348	.MUs.Console:234	Console	Welding	Complete	.Models.JobShop.Welding.Machine
21117	2019/04/18 12:02:51.9348	.MUs.Console:234	Console	Transport	Start	.Models.JobShop.Welding.Output
21118	2019/04/18 12:02:51.9348	.MUs.Console:234	Console	Transport	Waiting	.Models.JobShop.Welding.Output
21119	2019/04/18 12:02:51.9348	.MUs.Helicopter:216	Helicopter	Welding	In progress	.Models.JobShop.Welding.Machine
21120	2019/04/18 12:03:01.4105	.MUs.Helicopter:185	Helicopter	Transport	In progress	.MUs.AGV:1
21121	2019/04/18 12:03:06.9764	.MUs.Console:235	Console	Transport	In progress	.MUs.AGV:2
21122	2019/04/18 12:03:22.1464	.MUs.Console:217	Console	Transport	Complete	.MUs.AGV:3
21123	2019/04/18 12:03:22.1464	.MUs.Console:217	Console	Painting	Start	.Models.JobShop.Painting.Input
21124	2019/04/18 12:03:22.1464	.MUs.Console:217	Console	Painting	Waiting	.Models.JobShop.Painting.Input
21125	2019/04/18 12:03:24.6048	.MUs.Robot:157	Robot	Transport	In progress	.MUs.AGV:4
21126	2019/04/18 12:03:31.4105	.MUs.Helicopter:185	Helicopter	Transport	Complete	.MUs.AGV:1
21127	2019/04/18 12:03:31.4105	.MUs.Helicopter:185	Helicopter	Painting	Start	.Models.JobShop.Painting.Input
21128	2019/04/18 12:03:31.4105	.MUs.Helicopter:185	Helicopter	Painting	Waiting	.Models.JobShop.Painting.Input
21129	2019/04/18 12:03:33.6048	.MUs.Console:218	Console	Transport	In progress	.MUs.AGV:3
21130	2019/04/18 12:03:34.3664	.MUs.Console:216	Console	Painting	Complete	.Models.JobShop.Painting.Machine
21131	2019/04/18 12:03:34.3664	.MUs.Console:216	Console	Transport	Start	.Models.JobShop.Painting.Output
21132	2019/04/18 12:03:34.3664	.MUs.Console:216	Console	Transport	Waiting	.Models.JobShop.Painting.Output
21133	2019/04/18 12:03:34.3664	.MUs.Console:217	Console	Painting	In progress	.Models.JobShop.Painting.Machine
21134	2019/04/18 12:03:44.3664	.MUs.Console:219	Console	Transport	In progress	.MUs.AGV:1
21135	2019/04/18 12:03:49.8797	.MUs.Helicopter:216	Helicopter	Welding	Complete	.Models.JobShop.Welding.Machine
21136	2019/04/18 12:03:49.8797	.MUs.Helicopter:216	Helicopter	Transport	Start	.Models.JobShop.Welding.Output
21137	2019/04/18 12:03:49.8797	.MUs.Helicopter:216	Helicopter	Transport	Waiting	.Models.JobShop.Welding.Output
21138	2019/04/18 12:03:56.9769	.MUs.Console:235	Console	Transport	Complete	.MUs.AGV:2
21139	2019/04/18 12:03:56.9769	.MUs.Console:235	Console	Welding	Start	.Models.JobShop.Welding.Input
21140	2019/04/18 12:03:56.9769	.MUs.Console:235	Console	Welding	Waiting	.Models.JobShop.Welding.Input
21141	2019/04/18 12:03:56.9769	.MUs.Console:235	Console	Welding	In progress	.Models.JobShop.Welding.Machine
21142	2019/04/18 12:04:01.8269	.MUs.Helicopter:232	Helicopter	Arrival	Start	.Models.JobShop.Source
21143	2019/04/18 12:04:01.8269	.MUs.Helicopter:232	Helicopter	Arrival	Complete	.Models.JobShop.Source
21144	2019/04/18 12:04:01.8269	.MUs.Helicopter:232	Helicopter	Transport	Start	.Models.JobShop.Buffer
21145	2019/04/18 12:04:01.8269	.MUs.Helicopter:232	Helicopter	Transport	Waiting	.Models.JobShop.Buffer
21146	2019/04/18 12:04:11.8269	.MUs.Console:236	Console	Transport	In progress	.MUs.AGV:2
21147	2019/04/18 12:04:14.6053	.MUs.Robot:157	Robot	Transport	Complete	.MUs.AGV:4
21148	2019/04/18 12:04:14.6053	.MUs.Robot:157	Robot	Drain	Start	.Models.JobShop.Drain
21149	2019/04/18 12:04:14.6053	.MUs.Robot:157	Robot	Drain	Complete	.Models.JobShop.Drain
21150	2019/04/18 12:04:23.6053	.MUs.Console:218	Console	Transport	Complete	.MUs.AGV:3
21151	2019/04/18 12:04:23.6053	.MUs.Console:218	Console	Painting	Start	.Models.JobShop.Painting.Input
21152	2019/04/18 12:04:23.6053	.MUs.Console:218	Console	Painting	Waiting	.Models.JobShop.Painting.Input
21153	2019/04/18 12:04:23.9272	.MUs.Console:217	Console	Painting	Complete	.Models.JobShop.Painting.Machine
21154	2019/04/18 12:04:23.9272	.MUs.Console:217	Console	Transport	Start	.Models.JobShop.Painting.Output
21155	2019/04/18 12:04:23.9272	.MUs.Console:217	Console	Transport	Waiting	.Models.JobShop.Painting.Output
21156	2019/04/18 12:04:23.9272	.MUs.Helicopter:185	Helicopter	Painting	In progress	.Models.JobShop.Painting.Machine
21157	2019/04/18 12:04:33.3669	.MUs.Robot:158	Robot	Transport	In progress	.MUs.AGV:4
21158	2019/04/18 12:04:34.3669	.MUs.Console:219	Console	Transport	Complete	.MUs.AGV:1
21159	2019/04/18 12:04:34.3669	.MUs.Console:219	Console	Painting	Start	.Models.JobShop.Painting.Input
21160	2019/04/18 12:04:34.3669	.MUs.Console:219	Console	Painting	Waiting	.Models.JobShop.Painting.Input
21161	2019/04/18 12:04:49.8267	.MUs.Console:254	Console	Arrival	Start	.Models.JobShop.Source
21162	2019/04/18 12:04:49.8267	.MUs.Console:254	Console	Arrival	Complete	.Models.JobShop.Source
21163	2019/04/18 12:04:49.8267	.MUs.Helicopter:170	Helicopter	Transport	In progress	.MUs.AGV:1
21164	2019/04/18 12:04:49.8267	.MUs.Console:254	Console	Transport	Start	.Models.JobShop.Buffer
21165	2019/04/18 12:04:49.8267	.MUs.Console:254	Console	Transport	Waiting	.Models.JobShop.Buffer
21166	2019/04/18 12:05:01.8274	.MUs.Console:236	Console	Transport	Complete	.MUs.AGV:2
21167	2019/04/18 12:05:01.8274	.MUs.Console:236	Console	Welding	Start	.Models.JobShop.Welding.Input
21168	2019/04/18 12:05:01.8274	.MUs.Console:236	Console	Welding	Waiting	.Models.JobShop.Welding.Input
21169	2019/04/18 12:05:03.9277	.MUs.Robot:184	Robot	Transport	In progress	.MUs.AGV:3
21170	2019/04/18 12:05:23.3674	.MUs.Robot:158	Robot	Transport	Complete	.MUs.AGV:4
21171	2019/04/18 12:05:23.3674	.MUs.Robot:158	Robot	Drain	Start	.Models.JobShop.Drain
21172	2019/04/18 12:05:23.3674	.MUs.Robot:158	Robot	Drain	Complete	.Models.JobShop.Drain
21173	2019/04/18 12:05:27.2161	.MUs.Console:235	Console	Welding	Complete	.Models.JobShop.Welding.Machine
21174	2019/04/18 12:05:27.2161	.MUs.Console:235	Console	Transport	Start	.Models.JobShop.Welding.Output
21175	2019/04/18 12:05:27.2161	.MUs.Console:235	Console	Transport	Waiting	.Models.JobShop.Welding.Output
21176	2019/04/18 12:05:27.2161	.MUs.Console:236	Console	Welding	In progress	.Models.JobShop.Welding.Machine
21177	2019/04/18 12:05:32.2818	.MUs.Helicopter:185	Helicopter	Painting	Complete	.Models.JobShop.Painting.Machine
21178	2019/04/18 12:05:32.2818	.MUs.Helicopter:185	Helicopter	Transport	Start	.Models.JobShop.Painting.Output
21179	2019/04/18 12:05:32.2818	.MUs.Helicopter:185	Helicopter	Transport	Waiting	.Models.JobShop.Painting.Output
21180	2019/04/18 12:05:32.2818	.MUs.Console:218	Console	Painting	In progress	.Models.JobShop.Painting.Machine
21181	2019/04/18 12:05:33.9277	.MUs.Robot:184	Robot	Transport	Complete	.MUs.AGV:3
